"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000081885.2",147.117107840474,0.326901079488076,0.194789626351716,1.67822632863321,0.0933029237577203,0.828415443228039
"ENSMUSG00000094417.2",9.41997070503261,0.373077064620424,0.602377006811591,0.61934147618804,0.535691426378158,0.999904447272451
"ENSMUSG00000082195.4",879.062451031071,0.0648834036862644,0.115556520106632,0.561486306669601,0.574466062601309,0.999904447272451
"ENSMUSG00000084127.2",11.3137607846685,0.213657005703832,0.546073263343194,0.391260697137544,0.69560454704673,0.999904447272451
"ENSMUSG00000081460.2",1.47227473023287,-0.304145311026384,1.46002564044728,-0.208315047763963,0.834982982952097,NA
"ENSMUSG00000073716.7",33.8166560993613,-0.0214133351377622,0.326180935497895,-0.0656486410067961,0.947657562685273,0.999904447272451
"ENSMUSG00000095865.2",8.11135942759105,-0.0546782577709436,0.666277554001682,-0.0820652856194006,0.934594798042238,0.999904447272451
"ENSMUSG00000093919.2",17.8775814774104,-0.376793648388834,0.43936331414007,-0.85759014524529,0.391118818591911,0.999904447272451
"ENSMUSG00000083027.2",124.750584493995,0.105406470307122,0.190501336431298,0.553310923071325,0.580050522704759,0.999904447272451
"ENSMUSG00000081405.2",61.0188789273129,0.249264823355483,0.247399332464236,1.0075404038995,0.313675151639957,0.999904447272451
"ENSMUSG00000082779.2",28.3739632574294,-0.18103584331786,0.37973520446448,-0.476742322516991,0.63354562157634,0.999904447272451
"ENSMUSG00000082925.2",584.578684235621,0.116466340672712,0.117167599744315,0.994014906227206,0.32021561048154,0.999904447272451
"ENSMUSG00000082599.4",30.2021740583049,-0.0551608314728188,0.351773943453983,-0.156807610396631,0.87539647482667,0.999904447272451
"ENSMUSG00000081179.2",736.788132834102,0.017962037688017,0.107530377936916,0.167041519174745,0.867337380270182,0.999904447272451
"ENSMUSG00000083642.2",21.5595026620157,-0.197745221307306,0.440162801568665,-0.449254731664231,0.653247909305326,0.999904447272451
"ENSMUSG00000080059.5",149.76565568639,-0.386892986373505,0.189641533908998,-2.04012791079386,0.0413375874566848,0.642642306844071
"ENSMUSG00000029020.14",659.58955900006,0.00764021465309525,0.114045518896343,0.0669926773715637,0.946587532716421,0.999904447272451
"ENSMUSG00000019055.16",331.598207048853,-0.103675396224668,0.135862803975679,-0.763088889606806,0.445410385601233,0.999904447272451
"ENSMUSG00000044496.7",441.540703045815,-0.0126398955684156,0.1381978956407,-0.0914622868156975,0.927125271356297,0.999904447272451
"ENSMUSG00000029016.14",105.499902866167,-0.0467517517584436,0.20005266146773,-0.233697224597959,0.815220042550983,0.999904447272451
"ENSMUSG00000029009.18",18.6361669686686,0.104302444351375,0.439481060222582,0.23733092001405,0.812400076517554,0.999904447272451
"ENSMUSG00000029003.12",24.7705642350382,-0.0461194272968748,0.394481908043183,-0.116911387712681,0.906930273951666,0.999904447272451
"ENSMUSG00000029001.16",139.074742080321,-0.17856417887165,0.191079187385806,-0.934503549625803,0.350044205821429,0.999904447272451
"ENSMUSG00000041556.9",103.4000206775,-0.152773200741685,0.211959203494593,-0.72076700715467,0.471052877740478,0.999904447272451
"ENSMUSG00000041544.12",13.2577202822632,0.379424910603414,0.524193877685614,0.723825528597599,0.46917285453098,0.999904447272451
"ENSMUSG00000047719.3",152.982928376418,0.0194746799159635,0.173189535906593,0.112447208857161,0.910468825398721,0.999904447272451
"ENSMUSG00000028991.16",1845.00999007731,0.0716056416583531,0.095462118045089,0.750094834733627,0.453197590208685,0.999904447272451
"ENSMUSG00000017264.17",8.13944442939046,7.42348466046778e-05,0.645836549719397,0.000114943706169822,0.999908288191688,0.999953868323115
"ENSMUSG00000006442.11",569.958329355205,0.061337747429558,0.151709682833926,0.404310036668544,0.685984745861728,0.999904447272451
"ENSMUSG00000041459.16",6781.86352652378,0.0660385350461169,0.0841529622967529,0.784744033290734,0.432603659928703,0.999904447272451
"ENSMUSG00000028977.18",524.65637682137,0.0888572478462005,0.119093661041699,0.746112320915958,0.455599567109995,0.999904447272451
"ENSMUSG00000028975.17",12.7156505590331,-0.684275316308538,0.525753747093127,-1.30151296132813,0.19308293088244,0.983938481546354
"ENSMUSG00000028974.14",9.85030187074777,-0.188526406126257,0.627624414736446,-0.300380931174297,0.763886607214468,0.999904447272451
"ENSMUSG00000080746.4",308.762088832754,-0.169934184376031,0.146368991010911,-1.16099853665975,0.24564249454334,0.999904447272451
"ENSMUSG00000028961.16",545.920663082958,0.0430507864419918,0.118329862978249,0.363820132622864,0.715992327789268,0.999904447272451
"ENSMUSG00000063077.16",1542.23171118302,0.231298475508848,0.127901646685543,1.80840889466822,0.0705428846078715,0.771544663841649
"ENSMUSG00000028960.21",1321.39287104881,0.0888442078253888,0.103094400270085,0.861775301011848,0.388811178982209,0.999904447272451
"ENSMUSG00000028990.14",20.0296882740317,-0.17096698362413,0.415630010681958,-0.411344174458457,0.68082018241479,0.999904447272451
"ENSMUSG00000028988.14",1047.61640612426,-0.358988610775491,0.107699817563455,-3.33323323007469,0.000858429492220954,0.0606051221507993
"ENSMUSG00000039953.14",181.406729865268,0.0865215437665758,0.16368622252017,0.528581712220247,0.597095649326241,0.999904447272451
"ENSMUSG00000039936.19",87.0917337453005,0.385523513686707,0.211167848088357,1.82567335499576,0.0678994790265245,0.765139964677342
"ENSMUSG00000044700.16",4.29691806495937,0.0468436806236009,0.866754916294024,0.0540448975171552,0.956899393442768,NA
"ENSMUSG00000028982.10",253.608025436051,-0.109128614251504,0.145192325307026,-0.751614205645775,0.452283097948153,0.999904447272451
"ENSMUSG00000039911.14",24.2663017063282,0.33346421608042,0.372616096043629,0.894927029779665,0.370826096502028,0.999904447272451
"ENSMUSG00000028980.15",8.40903845732816,0.540256332318202,0.64362621481604,0.83939454279782,0.40124794519862,0.999904447272451
"ENSMUSG00000082140.2",265.466005837601,-0.337501186892255,0.167519194510681,-2.01470158615607,0.0439359259207306,0.651211002267704
"ENSMUSG00000063524.14",415.942034211346,0.140750364526288,0.127207075729141,1.10646647381459,0.268524667416067,0.999904447272451
"ENSMUSG00000039852.18",976.677307418376,0.13097983425371,0.0992730946344292,1.31938905235139,0.187039079832356,0.979895427153158
"ENSMUSG00000085787.4",136.438319657476,0.00332542530852707,0.195108442045616,0.017043984738239,0.986401526112907,0.999904447272451
"ENSMUSG00000039838.12",4.77243333134485,1.16848177515207,0.890082226463326,1.31277958419071,0.189257231361043,NA
"ENSMUSG00000028967.11",248.88859383886,-0.287083616527885,0.158378149180218,-1.81264661832368,0.0698863427152806,0.768292947966924
"ENSMUSG00000014592.22",2176.46438317454,-0.151582986999874,0.093308757025655,-1.62453119976935,0.104262487214033,0.855281969525411
"ENSMUSG00000028955.4",5.61414912060207,1.08743489516703,0.854747606818428,1.27222923643474,0.203291682670853,NA
"ENSMUSG00000039768.17",828.01584364522,0.0393046137713977,0.101660411793172,0.386626544965832,0.699032703300451,0.999904447272451
"ENSMUSG00000039759.11",30.648184796341,-0.629987822961657,0.344113019284097,-1.83075846497265,0.0671366023410065,0.764490987947591
"ENSMUSG00000047777.10",108.679884985065,0.0139181978036809,0.198290618039831,0.0701909043466955,0.944041713750633,0.999904447272451
"ENSMUSG00000028952.13",49.0891089048261,-0.122731159392559,0.26835069638163,-0.457353608719611,0.647416903210262,0.999904447272451
"ENSMUSG00000039713.18",23.7800094065822,0.0794792688581951,0.397281427099216,0.200057851781594,0.841435336350517,0.999904447272451
"ENSMUSG00000081544.2",77.6033548632702,-0.304911384219881,0.232084049420079,-1.31379724277381,0.188914445750041,0.98146453912955
"ENSMUSG00000028937.15",168.521822444759,-0.0360355954931797,0.173590759954522,-0.207589364218582,0.835549609589082,0.999904447272451
"ENSMUSG00000042804.14",26.768326587963,-0.122154697328735,0.374127465021423,-0.326505559600497,0.744041883630881,0.999904447272451
"ENSMUSG00000039662.17",39.6928329657446,0.547526176451962,0.311710207237681,1.75652309016134,0.0789991323375502,0.794824308214191
"ENSMUSG00000028936.16",2284.87072344726,-0.0569360896839325,0.0893279895219899,-0.637382414947518,0.523875779920804,0.999904447272451
"ENSMUSG00000028931.13",10.0708348892429,0.292539411854457,0.58735424917837,0.498062987138818,0.618439647421433,0.999904447272451
"ENSMUSG00000039577.18",3.32966851701215,0.893442866361065,1.04377795639768,0.855970238578845,0.392014241637214,NA
"ENSMUSG00000039523.17",13.0869085541285,-0.217864847659832,0.511375315498082,-0.426037082856904,0.670080824923307,0.999904447272451
"ENSMUSG00000029028.15",18.344087528531,-0.220609197306917,0.478218681800101,-0.461314469097075,0.644573005567668,0.999904447272451
"ENSMUSG00000029029.15",9.67440157508822,-0.093216614507249,0.607676607679592,-0.153398392054609,0.8780841128349,0.999904447272451
"ENSMUSG00000029030.15",85.2648826278482,0.23913657935552,0.241843699416005,0.988806323807396,0.322757909646487,0.999904447272451
"ENSMUSG00000057751.15",1.62503798877033,-0.556995497577668,1.40652765516675,-0.396007497990955,0.692099496859276,NA
"ENSMUSG00000039410.17",258.063001574184,0.290100476449033,0.141092333657286,2.05610375085076,0.0397725167893899,0.627706338002443
"ENSMUSG00000120023.1",6.78661383124668,0.253324086777206,0.693227959392758,0.36542681717441,0.714792826130869,NA
"ENSMUSG00000029056.14",92.4381293644059,0.0413999054965084,0.2030575769172,0.203882593917635,0.838445247428322,0.999904447272451
"ENSMUSG00000029048.4",134.506608378208,-0.278062058812446,0.175475795136506,-1.58461774512055,0.113053210691569,0.873893066586652
"ENSMUSG00000029050.16",526.825906231194,-0.0993151472227313,0.121972898593881,-0.814239461123319,0.415507783265744,0.999904447272451
"ENSMUSG00000029053.17",210.046425432224,0.0202953552158746,0.161705996944649,0.125507746152553,0.900121592987786,0.999904447272451
"ENSMUSG00000029064.16",4578.30562789798,0.015788918650486,0.0902089004728076,0.175026173334696,0.861059067671789,0.999904447272451
"ENSMUSG00000029063.17",22.3424350159267,-0.136982700469165,0.398420760408984,-0.34381416352037,0.730986047920531,0.999904447272451
"ENSMUSG00000042202.16",24.0401394774865,-0.226772435924295,0.398865105707173,-0.568544183683945,0.569665512955719,0.999904447272451
"ENSMUSG00000029062.15",749.363790548535,0.0535662248941826,0.110027916636454,0.486842126359367,0.626370214380715,0.999904447272451
"ENSMUSG00000029060.18",25.4012240360306,-0.358575934935646,0.371218500390781,-0.965943061992262,0.334072672975242,0.999904447272451
"ENSMUSG00000074738.3",4.94217059928388,0.232378374960483,0.826570189623472,0.281135683185403,0.778606333163915,NA
"ENSMUSG00000029038.10",488.778114900076,0.114299501769293,0.121189449781462,0.943147295209331,0.345605567270654,0.999904447272451
"ENSMUSG00000084845.10",46.7559725601633,0.386817281370181,0.357272542242544,1.08269524140363,0.278943716898665,0.999904447272451
"ENSMUSG00000029036.19",32.4779632295081,-0.419282388422659,0.334792795497348,-1.25236383238116,0.210437318971825,0.990631084428476
"ENSMUSG00000042116.4",20.2949947255764,-0.166817878141914,0.414949973315886,-0.402019252607402,0.687669857376761,0.999904447272451
"ENSMUSG00000029068.17",178.944143125189,-0.0910109250935835,0.169844061979739,-0.535849908632311,0.592062286021714,0.999904447272451
"ENSMUSG00000029070.10",5.17364209597443,0.753620528105029,0.843097362708643,0.89387129107349,0.371390759847759,NA
"ENSMUSG00000029071.17",241.533255588157,-0.0149550636461466,0.143974567306173,-0.103872954272149,0.91727017034431,0.999904447272451
"ENSMUSG00000029034.10",164.460971288745,-0.0987045660763698,0.167439920794272,-0.589492431722091,0.555530987622292,0.999904447272451
"ENSMUSG00000029033.17",44.4788260062849,0.302345424620937,0.291569160191674,1.03695954819837,0.299754709860945,0.999904447272451
"ENSMUSG00000023286.17",57.1174481836857,-0.263087771785891,0.264440908616606,-0.994883027600407,0.319793158490836,0.999904447272451
"ENSMUSG00000050796.5",9.98348049596065,-0.0288596996697237,0.599284044649586,-0.0481569631752813,0.961591148777738,0.999904447272451
"ENSMUSG00000029076.15",2.00804128620851,0.0468207296139572,1.2612639755558,0.0371220700197392,0.970387674823679,NA
"ENSMUSG00000041936.19",199.515432987404,-0.0208168228009784,0.165180907929638,-0.126024387817542,0.899712619793465,0.999904447272451
"ENSMUSG00000095567.9",104.167789938335,-0.191502189901549,0.197924688417053,-0.967550796381845,0.333268760755935,0.999904447272451
"ENSMUSG00000040274.12",72.3563666530233,0.53648460571448,0.231760539497266,2.3148229067736,0.0206226257814837,0.454040763047634
"ENSMUSG00000058503.12",164.030839078456,0.0822689167920308,0.162811250228042,0.505302408014194,0.613346451772974,0.999904447272451
"ENSMUSG00000005907.15",17.8116913159639,0.333696437523691,0.449758709096041,0.741945471593821,0.458120373930521,0.999904447272451
"ENSMUSG00000007415.16",41.6360932908735,0.136800074196246,0.304994418642898,0.448533041374825,0.65376854567655,0.999904447272451
"ENSMUSG00000040351.12",974.014117133679,0.007509489127776,0.131901967090256,0.0569323513017628,0.954599083485917,0.999904447272451
"ENSMUSG00000000600.16",356.991087401273,-0.00968800134242207,0.1364555225053,-0.070997502809355,0.943399742946596,0.999904447272451
"ENSMUSG00000104699.2",2519.56421604998,0.0276419157477329,0.0995812219433913,0.277581608342248,0.781333551932999,0.999904447272451
"ENSMUSG00000040407.19",30.6923503654321,-0.47809929411067,0.340569446579916,-1.40382321113025,0.160371500340919,0.946674575591041
"ENSMUSG00000001467.6",744.671695638039,-0.0453711093556965,0.117350958416975,-0.386627514318907,0.699031985567666,0.999904447272451
"ENSMUSG00000053178.6",2.83593895897118,-0.437253631168466,1.09155624667879,-0.400578195121753,0.688730702048556,NA
"ENSMUSG00000044674.7",112.578712673528,0.0462001528380741,0.203612191691846,0.226902684236094,0.820499414771589,0.999904447272451
"ENSMUSG00000028926.16",1183.71917053061,-0.0292297027038455,0.130753259479409,-0.223548558714505,0.823108594780755,0.999904447272451
"ENSMUSG00000046798.15",9.28449975675342,0.446627708206947,0.609844919934286,0.732362759134034,0.463947182848355,0.999904447272451
"ENSMUSG00000040473.16",3.88883946343608,-0.238549967504902,0.917466329322007,-0.260009506486397,0.794856440618136,NA
"ENSMUSG00000100801.2",1119.68543192305,0.0466688430172643,0.101463131683207,0.459958629731396,0.645545915558718,0.999904447272451
"ENSMUSG00000095159.3",1125.52713097401,-0.0268714035818236,0.114685269725503,-0.234305623086032,0.814747720825633,0.999904447272451
"ENSMUSG00000003161.16",314.516884248883,0.0379274535370507,0.146185253046338,0.25944787690061,0.795289693539303,0.999904447272451
"ENSMUSG00000040537.18",83.884848257814,0.441882837242432,0.229173924159806,1.92815495420108,0.053835855262494,0.709227205968853
"ENSMUSG00000002297.17",53.8321061899208,0.245348234134461,0.275765163831739,0.889699883500017,0.373627056591891,0.999904447272451
"ENSMUSG00000054099.12",49.2695625759615,-0.234879165249769,0.277024596985995,-0.84786393629026,0.39651375097158,0.999904447272451
"ENSMUSG00000040570.15",2.27244762979489,0.0182565652533608,1.18175758171389,0.0154486550675507,0.987674246917692,NA
"ENSMUSG00000040584.9",9.96219084796616,0.733965807844457,0.605317847784379,1.21252959999604,0.225309719017234,0.999904447272451
"ENSMUSG00000028970.10",2.01405719054917,1.05727238399636,1.29336958826313,0.817455732368173,0.413668037221369,NA
"ENSMUSG00000106664.2",658.744913360746,-0.0150444729637078,0.131685718938591,-0.114245288592938,0.909043351797386,0.999904447272451
"ENSMUSG00000003623.5",33.8848038832315,-0.339592461842547,0.334195748297677,-1.01614836087042,0.309558742569329,0.999904447272451
"ENSMUSG00000078183.4",41.5344490321616,-0.574306290962097,0.304401511371066,-1.88667358573663,0.059204242560338,0.732713888151687
"ENSMUSG00000079659.6",155.26021925396,-0.0273416642994417,0.165377548764615,-0.165328755346094,0.868685226749679,0.999904447272451
"ENSMUSG00000042508.17",660.547052845604,0.031965561334774,0.130552457473388,0.244848407708372,0.806573810514246,0.999904447272451
"ENSMUSG00000080875.5",1097.16819131867,-0.056977164748326,0.139690286001425,-0.407882082421572,0.683360247781244,0.999904447272451
"ENSMUSG00000056004.17",317.009065056129,-0.0439814671917281,0.163540319283823,-0.268933480039247,0.787980872408409,0.999904447272451
"ENSMUSG00000105536.2",26.5313402922311,0.61539353417652,0.387745865734699,1.58710534027352,0.112488788610432,0.872076333370775
"ENSMUSG00000040254.12",256.06565420669,-0.0110197524683815,0.143069441494618,-0.0770238029397495,0.938604609206736,0.999904447272451
"ENSMUSG00000105854.2",90.4372389186212,-0.159652215404378,0.207693285175999,-0.768692234171602,0.442076036149815,0.999904447272451
"ENSMUSG00000096810.2",639.684054059513,0.106706404387156,0.133148500369262,0.801408983888111,0.422894915887912,0.999904447272451
"ENSMUSG00000104577.2",123.203487105023,0.0574310898070811,0.189262992954166,0.303445955866233,0.76155002784173,0.999904447272451
"ENSMUSG00000028883.20",985.180786232079,0.170220038693119,0.1048213542052,1.62390612088348,0.104395846035998,0.855281969525411
"ENSMUSG00000105521.2",3.50150963704581,-0.546875470808361,1.01690194640593,-0.537785843306917,0.590724906570162,NA
"ENSMUSG00000061601.16",42.6775714485403,-0.234534696427803,0.337257014222649,-0.695418290909049,0.486793201087791,0.999904447272451
"ENSMUSG00000040118.16",461.64420157289,-0.0637125416731903,0.165042753606693,-0.386036589192041,0.699469570898358,0.999904447272451
"ENSMUSG00000028864.8",14.5636934527279,-1.62168708395964,0.549655596812113,-2.95036945564657,0.00317394140938406,0.144257680366426
"ENSMUSG00000059179.7",78.3775418747854,0.0566867297595167,0.218864331309441,0.259003965700424,0.795632180690898,0.999904447272451
"ENSMUSG00000105706.2",2.49102208635348,-0.915086329454095,1.19004740224515,-0.768949478590255,0.441923302955689,NA
"ENSMUSG00000028780.14",43.6872398857636,1.39592492728643,0.308530184695058,4.52443552213901,6.05569104281565e-06,0.00136446315198761
"ENSMUSG00000057614.7",8.83757758182198,-0.135435039666854,0.661415167994831,-0.204765548509332,0.837755304951329,0.999904447272451
"ENSMUSG00000040003.19",552.784558637852,0.481098139655985,0.150422508443832,3.19831217171616,0.00138234550762829,0.085531897274319
"ENSMUSG00000039987.16",162.792630160377,0.209049471902245,0.172100527901576,1.21469396085641,0.224482836732244,0.999904447272451
"ENSMUSG00000045435.10",403.907180559306,-0.109851001705076,0.119972536300971,-0.915634570144429,0.359858593121859,0.999904447272451
"ENSMUSG00000039968.10",409.786400588033,0.112033340710561,0.134646648776372,0.832054430828288,0.40537822171835,0.999904447272451
"ENSMUSG00000028771.14",2027.73578552008,0.0420568698176863,0.118040976569902,0.356290425916469,0.721623078532716,0.999904447272451
"ENSMUSG00000106294.2",45.6704930808579,0.00841149997429265,0.278909848333566,0.0301584903672272,0.975940653348611,0.999904447272451
"ENSMUSG00000038525.17",8.60940095245869,0.15756899926154,0.634169172861838,0.24846524555975,0.803774457111934,0.999904447272451
"ENSMUSG00000044968.17",1.81331475199662,-1.36409983859079,1.40746809695799,-0.969187039861909,0.332451876192091,NA
"ENSMUSG00000081242.2",66.8819500845565,-0.0904855669659224,0.26208412803139,-0.345253898607262,0.729903501728954,0.999904447272451
"ENSMUSG00000029017.14",781.428152471489,0.0245923846701029,0.104905297979413,0.234424620527068,0.814655346679974,0.999904447272451
"ENSMUSG00000029014.15",520.5602926682,0.148530977231703,0.123218914368243,1.20542351791718,0.228039847050519,0.999904447272451
"ENSMUSG00000028932.9",1243.62629224758,-0.0869836071285118,0.0964332898103862,-0.902008085584811,0.367052572587755,0.999904447272451
"ENSMUSG00000042453.15",362.678906560473,0.176662670079674,0.163059707574578,1.08342319943677,0.278620622862833,0.999904447272451
"ENSMUSG00000029012.12",477.404365653017,0.0445321960207875,0.124649005722186,0.357260739969636,0.720896618120755,0.999904447272451
"ENSMUSG00000084235.3",1146.75002117705,0.457763153719342,0.102831809100907,4.45157152948797,8.52441277189018e-06,0.00184231696437382
"ENSMUSG00000105156.2",15.6855801432149,-0.176775087824102,0.491795365216282,-0.359448462362714,0.71925962603636,0.999904447272451
"ENSMUSG00000081855.5",138.082820529224,-0.0673011988944061,0.180159493991987,-0.373564542190596,0.708728318269504,0.999904447272451
"ENSMUSG00000106181.2",61.0814039071153,-0.158828848964516,0.245338930802212,-0.647385428986649,0.517382523929329,0.999904447272451
"ENSMUSG00000104913.2",3820.63648734446,-0.191059410303094,0.107281972150451,-1.78090881881958,0.0749273477097666,0.784071751231648
"ENSMUSG00000029004.16",1529.72463815877,0.0584715091639861,0.130992296493784,0.446373647375216,0.655327365280738,0.999904447272451
"ENSMUSG00000062604.12",1542.8389485158,-0.0146657106627077,0.103155179639291,-0.142171345287655,0.886944664997162,0.999904447272451
"ENSMUSG00000057541.15",48.2383142798815,0.365220785057968,0.281102650213713,1.29924347842435,0.193860384764888,0.983938481546354
"ENSMUSG00000028999.16",8.43662510322486,0.903927639099786,0.664698973719489,1.35990527267047,0.17385990224884,0.953903982694628
"ENSMUSG00000028995.15",327.836172574693,0.369718863526329,0.147158475157207,2.51238580130274,0.0119917910092207,0.332442583213737
"ENSMUSG00000105866.2",16.3412437403866,-0.13481707684648,0.477044063887976,-0.282609274597617,0.777476369952832,0.999904447272451
"ENSMUSG00000028986.13",1475.77242638213,-0.0592822383006129,0.101705058395893,-0.582883872598087,0.559971478036065,0.999904447272451
"ENSMUSG00000106133.2",171.994657174466,-0.0563558727842763,0.16499556232511,-0.341559930401229,0.732682096345332,0.999904447272451
"ENSMUSG00000048439.16",4.65869047025272,0.445040563442415,0.891114516658547,0.499420170048631,0.617483412660074,NA
"ENSMUSG00000081071.2",234.142463092535,-0.0643454040715234,0.164572009270928,-0.390986318734156,0.695807348620799,0.999904447272451
"ENSMUSG00000038319.15",241.340007877304,0.539454170553924,0.179760651210325,3.0009580345965,0.00269131652771775,0.132562986179214
"ENSMUSG00000028978.13",8.35185728291187,0.864824833381705,0.651303791504917,1.32783632563143,0.184232183658672,0.974048339962725
"ENSMUSG00000028973.19",14.2986953992998,-0.428592391486279,0.513176856773744,-0.83517482487571,0.403619282094921,0.999904447272451
"ENSMUSG00000028969.11",331.026186857947,0.113368702595083,0.160323345222072,0.707125356185964,0.4794885798859,0.999904447272451
"ENSMUSG00000028962.15",409.093544186094,-0.0236154339924955,0.134861238569503,-0.175109128782953,0.860993885369061,0.999904447272451
"ENSMUSG00000028959.15",71.6360292705266,-0.0435349675888273,0.239561001599928,-0.181728108072998,0.855796106204726,0.999904447272451
"ENSMUSG00000028958.16",230.125063979509,-0.050779788509762,0.176032946724835,-0.288467525281719,0.772988885514561,0.999904447272451
"ENSMUSG00000023353.15",733.107151016066,0.20317540831087,0.123412216443809,1.64631520416278,0.0996988808064119,0.841747559095544
"ENSMUSG00000028953.11",3358.56229221012,0.0871496202506538,0.0915301012772454,0.952141634659366,0.341025156339129,0.999904447272451
"ENSMUSG00000067719.6",22.9959528569238,-0.504210407808429,0.410167088372231,-1.22928051055831,0.218966651894306,0.999904447272451
"ENSMUSG00000038181.17",397.202072069477,-0.0517022379873798,0.133753227770221,-0.38654946014612,0.699089779652182,0.999904447272451
"ENSMUSG00000028949.14",183.530932454174,0.250233279767177,0.197651327024487,1.26603389683376,0.205500946805724,0.986025847576824
"ENSMUSG00000028954.12",48.8059016061434,-0.0710585874199561,0.284932646768165,-0.249387313900091,0.803061197254526,0.999904447272451
"ENSMUSG00000055235.12",9.10311644487044,0.963456901208351,0.637055464575146,1.51235952720519,0.130442425131739,0.908321379635984
"ENSMUSG00000028945.10",2183.05738720926,-0.0352295161745457,0.0946858936737456,-0.372067208827688,0.709842810047336,0.999904447272451
"ENSMUSG00000028944.15",372.231129171922,-0.00535466270134738,0.1324069813439,-0.0404409393447294,0.967741592052839,0.999904447272451
"ENSMUSG00000038072.15",100.896074504919,-0.0841298000176722,0.213813443326146,-0.393472920640179,0.69397022063641,0.999904447272451
"ENSMUSG00000038056.16",708.190407203926,-0.0516625562404618,0.139431621662041,-0.370522522973184,0.710993197938511,0.999904447272451
"ENSMUSG00000092344.2",9.51746514564554,-1.00518038461528,0.629069337170254,-1.59788488362331,0.11006859885819,0.86792737297709
"ENSMUSG00000092181.2",24.3951031967685,-0.456624325574834,0.382319321674171,-1.19435325312695,0.232339814659704,0.999904447272451
"ENSMUSG00000056367.15",306.100939377065,0.170868610488571,0.134743626623171,1.26810161467917,0.204761664990994,0.986025847576824
"ENSMUSG00000105422.2",32.7842213579626,0.174127015766836,0.350447005027188,0.49687117672279,0.619279898409089,0.999904447272451
"ENSMUSG00000061576.16",9.74932275511037,0.36176555559034,0.588390296665176,0.614839431650593,0.538660765605012,0.999904447272451
"ENSMUSG00000002221.12",18.414177826518,0.168364623805373,0.441011119042925,0.381769566651187,0.702632294326249,0.999904447272451
"ENSMUSG00000104882.2",30.7281440586479,-0.294616296115716,0.340124289926447,-0.866201870438091,0.386379467822671,0.999904447272451
"ENSMUSG00000106390.2",192.929746888792,0.12352673528379,0.166895776089015,0.740142969333783,0.459213248191161,0.999904447272451
"ENSMUSG00000104777.2",73.6803111613174,0.044360703363663,0.22631664083936,0.196011672845349,0.844601029612252,0.999904447272451
"ENSMUSG00000045294.12",14.4681946971326,-0.0488710748919774,0.492832597361573,-0.0991636412721347,0.921008342591232,0.999904447272451
"ENSMUSG00000048271.15",160.082654553852,0.0451268884421941,0.18287255145486,0.246766877167638,0.805088646050329,0.999904447272451
"ENSMUSG00000002633.5",383.694834263744,0.62879439168482,0.146691914417654,4.28649659513302,1.81512983200842e-05,0.00343254016445878
"ENSMUSG00000105775.2",2.12658382034117,0.693647051507019,1.23535945450568,0.561494105199183,0.574460747733063,NA
"ENSMUSG00000089975.3",10.9243036401933,0.102929985992873,0.568202151715656,0.181150292518395,0.85624960982399,0.999904447272451
"ENSMUSG00000010721.16",209.631687519112,0.0746010115419553,0.15148140017271,0.492476379653871,0.622382615855152,0.999904447272451
"ENSMUSG00000001569.11",5.31609387494798,0.0421095964186639,0.781811899468778,0.0538615445061355,0.957045475206068,NA
"ENSMUSG00000001566.10",123.934448211777,0.130917581566858,0.204982427964084,0.638677094749785,0.523033016475111,0.999904447272451
"ENSMUSG00000039000.9",904.222388133089,-0.109173868279385,0.139796310292031,-0.780949569064618,0.434832156288737,0.999904447272451
"ENSMUSG00000029131.15",120.220778922669,0.0871365863070803,0.183081689183289,0.475943753281876,0.634114450059037,0.999904447272451
"ENSMUSG00000106558.2",1710.73222320222,-0.199737423041274,0.135653175002501,-1.47241244473335,0.140909534601981,0.925446631667283
"ENSMUSG00000106551.2",391.920500508664,-0.293834173802565,0.138162070433539,-2.12673545554537,0.0334420698289684,0.581529588651519
"ENSMUSG00000025747.13",432.200514882437,-0.274787554690522,0.130116685778371,-2.11185485586815,0.0346989004986904,0.591746994682458
"ENSMUSG00000104667.2",7.80754849122086,-0.472523521908484,0.670285866884907,-0.704958205525792,0.480836246005379,0.999904447272451
"ENSMUSG00000044576.7",107.35520610137,0.721818033840337,0.217844915037882,3.31344908241175,0.000921528844658805,0.0637842514048153
"ENSMUSG00000025745.13",373.221761783732,0.0220462811768123,0.133963576166556,0.164569219542201,0.869283060079283,0.999904447272451
"ENSMUSG00000059447.14",464.377717803499,-0.0796084155391558,0.119926448889803,-0.663810329382017,0.506811713721947,0.999904447272451
"ENSMUSG00000075703.17",480.176714147323,-0.144486384548976,0.149107754514765,-0.969006508207253,0.332541941991073,0.999904447272451
"ENSMUSG00000085099.2",2.54555571334326,-0.492629076121924,1.14750277215918,-0.429305347293391,0.66770102589975,NA
"ENSMUSG00000049265.9",17.8677369093415,1.09498982197743,0.445473758160379,2.45803440027372,0.0139699791794804,0.361105158565263
"ENSMUSG00000029175.18",16.7749226237493,0.0135977142466873,0.464846251911623,0.0292520681639755,0.976663554589713,0.999904447272451
"ENSMUSG00000029168.15",652.52647828286,0.562549860548096,0.301065054882047,1.86853256937606,0.0616878747688628,0.741514862431619
"ENSMUSG00000029166.15",135.675473562897,0.100834647489258,0.197746183047625,0.50991956423742,0.610107814939596,0.999904447272451
